datetime,julian,hour,Ta_shade,Ta_sun,Tg_avg,SOLR_wm2
1/6/20 10:00,6,10,2.61783453,9.776250532,8.202912979,467.8922445
1/6/20 11:00,6,11,3.752098118,12.57722048,11.20200609,593.0626621
1/6/20 12:00,6,12,4.439181592,12.16947476,11.10657029,624.0279375
1/6/20 13:00,6,13,5.007479608,12.11002138,10.42042488,586.2242484
1/6/20 14:00,6,14,4.796442335,11.1304735,9.231805637,487.4770486
1/6/20 15:00,6,15,4.132790829,10.27552389,8.21965508,335.6352137
1/6/20 16:00,6,16,3.81264387,8.338771438,6.361646635,192.2065136
1/6/20 17:00,6,17,3.487914697,7.227114421,5.306057484,20.73795417
1/6/20 18:00,6,18,1.318720333,1.250615286,0.784080487,0
1/6/20 19:00,6,19,-0.077864695,-0.823978539,-1.019171926,0
1/6/20 20:00,6,20,-1.063492379,-2.023349376,-1.930290192,0
1/6/20 21:00,6,21,-1.374403817,-2.458640057,-2.43800018,0
1/6/20 22:00,6,22,-1.577878476,-2.717768252,0.100000001,0
1/6/20 23:00,6,23,-3.167180188,-4.634675427,0.100000001,0
1/7/20 0:00,7,0,-4.164449485,-5.416076474,0.100000001,0
1/7/20 1:00,7,1,-4.15542125,-5.455813428,0.100000001,0
1/7/20 2:00,7,2,-4.826139667,-6.158295525,0.100000001,0
1/7/20 3:00,7,3,-5.074805548,-6.388509688,0.100000001,0
1/7/20 4:00,7,4,-5.074850534,-6.334694555,0.100000001,0
1/7/20 5:00,7,5,-5.635532887,-6.924563325,0.100000001,0
1/7/20 6:00,7,6,-5.565566029,-6.889171346,0.100000001,0
1/7/20 7:00,7,7,-5.815406095,-7.196539809,0,0
1/7/20 8:00,7,8,-4.214784314,-5.111645549,-3.496607309,55.32021747
1/7/20 9:00,7,9,-2.035319981,-0.25748404,-1.325679161,343.7417029
1/7/20 10:00,7,10,0.743922956,4.494151164,2.551860352,478.0380094
1/7/20 11:00,7,11,1.11287711,6.249486471,4.912619604,601.8035449
1/7/20 12:00,7,12,1.897296393,7.269836831,5.726229351,615.1117929
1/7/20 13:00,7,13,3.2103927,8.190223254,6.028915765,567.9684836
1/7/20 14:00,7,14,3.502921674,7.768578715,5.62937387,468.8054597
1/7/20 15:00,7,15,3.407136894,7.222120636,4.897752656,319.5515882
1/7/20 16:00,7,16,3.095621422,5.685647692,3.113646906,186.8589587
1/7/20 17:00,7,17,1.793770741,4.255157882,2.658827193,20.81371306
1/7/20 18:00,7,18,-0.550951528,-0.651647833,-0.866939976,0
1/7/20 19:00,7,19,-2.50034417,-3.215591637,0.100000001,0
1/7/20 20:00,7,20,-4.778154505,-5.983771536,0.100000001,0
1/7/20 21:00,7,21,-4.866274418,-6.29051695,0.100000001,0
1/7/20 22:00,7,22,-5.341583657,-6.962287537,0.100000001,0
1/7/20 23:00,7,23,-5.72732143,-7.524172762,0.100000001,0
1/8/20 0:00,8,0,-6.072801228,-8.024827926,0.100000001,0
1/8/20 1:00,8,1,-5.980523397,-8.005604534,0.100000001,0
1/8/20 2:00,8,2,-6.152169784,-8.290648951,0.100000001,0
1/8/20 3:00,8,3,-6.612761606,-8.80927246,0.100000001,0
1/8/20 4:00,8,4,-6.81398331,-8.973783431,0.100000001,0
1/8/20 5:00,8,5,-7.037958851,-8.914858373,0.100000001,0
1/8/20 6:00,8,6,-6.258931264,-8.409530742,0.100000001,0
1/8/20 7:00,8,7,-6.342114032,-8.631983107,0.100000001,0
1/8/20 8:00,8,8,-4.806758707,-6.401196127,0.100000001,53.32933416
1/8/20 9:00,8,9,-1.356433098,1.020442421,1.120090246,335.4536936
1/8/20 10:00,8,10,1.418736975,8.725735803,6.295051456,461.0175586
1/8/20 11:00,8,11,3.029302884,14.15388573,11.59514913,582.9171001
1/8/20 12:00,8,12,4.300465612,15.9874306,13.6922552,614.2954353
1/8/20 13:00,8,13,5.412945532,15.98684483,13.48741493,572.3173535
1/8/20 14:00,8,14,6.317458012,15.46324569,12.66207732,473.2993737
1/8/20 15:00,8,15,6.532784875,14.34977378,11.23315407,313.9365159
1/8/20 16:00,8,16,6.060623202,12.17895851,9.07384854,177.9366557
1/8/20 17:00,8,17,5.364136297,10.93258916,8.034430789,20.28674781
1/8/20 18:00,8,18,3.993568342,5.418116095,3.196977653,0
1/8/20 19:00,8,19,1.989934216,1.600772857,0.633179746,0
1/8/20 20:00,8,20,0.499008153,-0.885730843,-1.153523033,0
1/8/20 21:00,8,21,-0.073269315,-1.711489012,-1.919364591,0
1/8/20 22:00,8,22,-0.686701411,-2.501793018,-0.336111332,0
1/8/20 23:00,8,23,-1.24157598,-3.569535672,0.100000001,0
1/9/20 0:00,9,0,-1.87496923,-4.357275934,0.100000001,0
1/9/20 1:00,9,1,-2.322787793,-4.838981659,0.100000001,0
1/9/20 2:00,9,2,-2.419417512,-5.060067227,0.100000001,0
1/9/20 3:00,9,3,-3.572841176,-6.503848815,0,0
1/9/20 4:00,9,4,-3.689047457,-6.80349596,-3.98119309,0
1/9/20 5:00,9,5,-3.597812061,-6.730726441,-4.052707472,0
1/9/20 6:00,9,6,-3.391445711,-6.512670405,-4.030642481,0
1/9/20 7:00,9,7,-3.664524289,-6.756451133,-4.046734223,0
1/9/20 8:00,9,8,-2.762002224,-4.748033461,-2.968846602,52.61590223
1/9/20 9:00,9,9,-1.336400612,1.483381169,1.91692648,333.1322308
1/9/20 10:00,9,10,1.415828688,8.320625393,6.806429117,458.4312751
1/9/20 11:00,9,11,2.698191321,11.00579941,9.51896594,581.3633626
1/9/20 12:00,9,12,3.607677319,11.7978183,10.1104039,608.3501132
1/9/20 13:00,9,13,4.656110843,12.16420586,9.731866718,578.0643828
1/9/20 14:00,9,14,4.939451446,11.14879332,8.305167097,452.1885107
1/9/20 15:00,9,15,4.133753136,9.422837789,6.956867583,278.5436618
1/9/20 16:00,9,16,3.617965504,7.480964051,5.072928159,155.4879059
1/9/20 17:00,9,17,3.198801776,6.516616427,4.229374728,17.79347916
1/9/20 18:00,9,18,2.253211713,2.874364915,1.096061647,0
1/9/20 19:00,9,19,2.136047101,2.175661942,0.473494201,0
1/9/20 20:00,9,20,2.017938804,2.267252978,0.971349656,0
1/9/20 21:00,9,21,2.206618201,2.737790137,1.685380205,0
1/9/20 22:00,9,22,2.110198077,2.628448024,2.12959747,0
1/9/20 23:00,9,23,1.80808046,2.038246651,2.04644257,0
1/10/20 0:00,10,0,1.37363244,1.5434477,1.677866792,0
1/10/20 1:00,10,1,0.607312092,0.268463181,0,0
1/10/20 2:00,10,2,0.114517411,-0.292107811,0.37611739,0
1/10/20 3:00,10,3,-0.522111835,-0.762681011,0.191957018,0
1/10/20 4:00,10,4,-1.070237177,-1.115163487,-0.043081039,0
1/10/20 5:00,10,5,-1.425970806,-1.35290068,-0.212155603,0
1/10/20 6:00,10,6,-1.335637738,-1.258340579,-0.289523475,0
1/10/20 7:00,10,7,-1.613560868,-4.07932624,-0.043312863,0
1/10/20 8:00,10,8,-1.870973707,-4.050789804,0.368156511,25.85238163
1/10/20 9:00,10,9,-1.860669897,-3.210644454,0.346030187,219.7049745
1/10/20 10:00,10,10,-1.190697647,-1.858790985,0.247334882,367.0802852
1/10/20 11:00,10,11,-0.121055031,-0.827952032,0.770975794,469.8774976
1/10/20 12:00,10,12,0.560231406,-0.55692146,1.180892349,553.0189973
1/10/20 13:00,10,13,1.105532705,-0.187109894,1.06295403,549.3486917
1/10/20 14:00,10,14,1.581396692,0.294276034,1.085432899,461.5601861
1/10/20 15:00,10,15,1.395810214,0.364046895,0.850824071,317.6299992
1/10/20 16:00,10,16,0.789600564,0.126804787,0.471734033,196.645941
1/10/20 17:00,10,17,0.376695181,-0.085303996,0.213008016,24.03125768
1/10/20 18:00,10,18,-0.587942551,-4.565538211,0.105610098,0
1/10/20 19:00,10,19,-2.193810746,-6.570885352,0.460126924,0
1/10/20 20:00,10,20,-3.339391172,-7.983429866,0.443450729,0
1/10/20 21:00,10,21,-3.550857155,-9.100754574,0.050000001,0
1/10/20 22:00,10,22,-3.72995451,-8.468867174,0.335482052,0
1/10/20 23:00,10,23,-3.803670787,-8.621225617,0.375465645,0
1/11/20 0:00,11,0,-3.785439768,-9.704963265,0.050000001,0
1/11/20 1:00,11,1,-4.521878739,-8.035732442,0.313495477,0
1/11/20 2:00,11,2,-4.948559485,-8.718291304,0.354895387,0
1/11/20 3:00,11,3,-5.783488861,-11.97208332,0.050000001,0
1/11/20 4:00,11,4,-5.868698014,-10.19715071,0.28631335,0
1/11/20 5:00,11,5,-5.705863109,-10.62728127,0.050000001,0
1/11/20 6:00,11,6,-5.856332698,-9.167445073,0.287917371,0
1/11/20 7:00,11,7,-7.006468525,-10.40500354,0.050000001,0
1/11/20 8:00,11,8,-6.304191398,-8.693757655,0.19178902,52.61215869
1/11/20 9:00,11,9,-3.312100052,-3.303927228,-1.139424848,337.5515715
1/11/20 10:00,11,10,-1.549671971,-1.193445029,-0.221222105,469.9246412
1/11/20 11:00,11,11,-0.400253387,-0.572220548,0.294444852,596.45291
1/11/20 12:00,11,12,1.042995246,0.05358724,1.039194492,627.2035999
1/11/20 13:00,11,13,2.575949586,0.88537683,1.691469405,588.8670508
1/11/20 14:00,11,14,3.204196859,1.396194731,1.913747964,490.0473456
1/11/20 15:00,11,15,3.629228562,2.030704305,1.80752574,339.4600338
1/11/20 16:00,11,16,3.321451496,2.093418717,1.532762375,200.898192
1/11/20 17:00,11,17,2.661474669,1.601156648,1.362628794,24.7959815
1/11/20 18:00,11,18,0.773080367,0.370221396,0.69492815,0
1/11/20 19:00,11,19,-0.644659963,-0.595865438,0.199576058,0
1/11/20 20:00,11,20,-2.113319126,-5.908020319,0.391024045,0
1/11/20 21:00,11,21,-2.408433991,-5.784187838,0.342376606,0
1/11/20 22:00,11,22,-2.931496783,-6.145308549,0.329395172,0
1/11/20 23:00,11,23,-3.215376408,-6.295840152,0.321369706,0
1/12/20 0:00,12,0,-3.915129478,-6.964631881,0.315262354,0
1/12/20 1:00,12,1,-4.43477051,-7.46334657,0.309229619,0
1/12/20 2:00,12,2,-4.727906646,-7.642950528,0.304011271,0
1/12/20 3:00,12,3,-5.036914017,-8.445365025,0.299336227,0
1/12/20 4:00,12,4,-4.601031524,-8.164754505,0.293771902,0
1/12/20 5:00,12,5,-3.806990999,-7.611163474,0.291486486,0
1/12/20 6:00,12,6,-3.562618944,-7.58860795,0.28962522,0
1/12/20 7:00,12,7,-3.21857971,-7.330531801,0.287604689,0
1/12/20 8:00,12,8,-2.956934121,-6.475707528,0.288379883,53.29013242
1/12/20 9:00,12,9,-1.262485644,-0.936824885,0.30486435,343.7541902
1/12/20 10:00,12,10,1.27922409,0.4166651,0.869384501,477.6125315
1/12/20 11:00,12,11,2.835624343,1.215782576,1.343479987,607.4190295
1/12/20 12:00,12,12,3.814054798,1.712270632,1.880930717,639.0783619
1/12/20 13:00,12,13,5.105137459,7.18371302,2.229634927,600.6465907
1/12/20 14:00,12,14,5.77972492,7.468489659,6.010290631,501.8943815
1/12/20 15:00,12,15,5.596540203,12.1777828,9.729945107,348.1952977
1/12/20 16:00,12,16,5.192961282,10.93580318,8.385934179,207.4083154
1/12/20 17:00,12,17,4.248589554,9.578100408,7.328309725,26.29864337
1/12/20 18:00,12,18,2.423566992,3.966531544,3.217510027,0
1/12/20 19:00,12,19,0.979027301,0.422767277,0.471251611,0
1/12/20 20:00,12,20,-0.253999608,-1.709568164,-1.103770563,0
1/12/20 21:00,12,21,-0.887552124,-2.555463392,-0.243314731,0
1/12/20 22:00,12,22,-1.600964966,-3.558374075,-0.450131394,0
1/12/20 23:00,12,23,-1.823518407,-3.815190266,0.100000001,0
1/13/20 0:00,13,0,-2.442169634,-4.39466056,0.100000001,0
1/13/20 1:00,13,1,-2.548376173,-4.295694882,0.100000001,0
1/13/20 2:00,13,2,-2.453632525,-4.354680597,0.100000001,0
1/13/20 3:00,13,3,-2.902243227,-5.213733046,0.100000001,0
1/13/20 4:00,13,4,-2.906571465,-5.471319372,0.100000001,0
1/13/20 5:00,13,5,-2.945400249,-5.559058517,0.100000001,0
1/13/20 6:00,13,6,-2.943919951,-5.583838254,0.100000001,0
1/13/20 7:00,13,7,-3.372214346,-6.135919175,0.100000001,0
1/13/20 8:00,13,8,-3.313376116,-5.570181102,0.100000001,52.36780246
1/13/20 9:00,13,9,-0.510426598,1.585688494,1.251111305,339.8732685
1/13/20 10:00,13,10,2.394627482,9.207754208,6.717322757,471.9352453
1/13/20 11:00,13,11,4.18479932,13.56591005,10.90349393,600.5637179
1/13/20 12:00,13,12,5.250727906,15.45688286,12.85767462,633.2762324
1/13/20 13:00,13,13,6.424792803,16.73992806,13.53214594,596.4009586
1/13/20 14:00,13,14,6.979191491,16.29164475,12.89801303,498.6920682
1/13/20 15:00,13,15,7.015983013,14.99746957,11.30149641,347.3168223
1/13/20 16:00,13,16,6.49202511,13.05462344,9.387995313,208.0670979
1/13/20 17:00,13,17,5.596180481,11.44874085,8.342552539,26.98662812
1/13/20 18:00,13,18,3.927119906,5.483857852,3.746337989,0
1/13/20 19:00,13,19,2.747352468,2.30190032,1.328948666,0
1/13/20 20:00,13,20,1.924915456,0.709192554,-0.035746741,0
1/13/20 21:00,13,21,1.109816918,-0.182797705,-0.578682901,0
1/13/20 22:00,13,22,-0.177896331,-1.439058792,-1.153261005,0
1/13/20 23:00,13,23,-0.893417805,-2.076519935,-1.788456889,0
1/14/20 0:00,14,0,-1.059491348,-2.283938267,-0.477162596,0
1/14/20 1:00,14,1,-1.084147453,-2.41136087,0.100000001,0
1/14/20 2:00,14,2,-1.582719076,-2.738830102,0.100000001,0
1/14/20 3:00,14,3,-2.6029612,-3.706844353,0.100000001,0
1/14/20 4:00,14,4,-2.750833978,-4.005975014,0.100000001,0
1/14/20 5:00,14,5,-2.937237292,-4.682175459,0.100000001,0
1/14/20 6:00,14,6,-3.123606058,-5.350365281,0.100000001,0
1/14/20 7:00,14,7,-3.216719244,-5.215865041,0.100000001,0
1/14/20 8:00,14,8,-2.315532672,-3.944394571,0.100000001,52.32160273
1/14/20 9:00,14,9,-0.07808705,2.124064225,1.633606311,341.5985012
1/14/20 10:00,14,10,3.11654717,9.971594633,7.00160369,473.8945012
1/14/20 11:00,14,11,4.341763334,14.45077063,11.52452279,604.7230827
1/14/20 12:00,14,12,5.182112052,16.39338701,13.65562416,639.270756
1/14/20 13:00,14,13,6.934317298,18.13370505,14.24587059,603.6332618
1/14/20 14:00,14,14,7.448925409,17.39129923,13.49218471,503.5753405
1/14/20 15:00,14,15,7.256861126,16.39164722,12.47743799,356.1516076
1/14/20 16:00,14,16,6.616421635,15.02050995,11.0881256,198.1657544
1/14/20 17:00,14,17,5.681853343,13.6135727,10.27322969,23.90553822
1/14/20 18:00,14,18,4.038631893,8.647417662,6.473753547,0
1/14/20 19:00,14,19,4.114420889,7.148023512,4.827748526,0
1/14/20 20:00,14,20,2.761134686,5.094286594,3.803171149,0
1/14/20 21:00,14,21,1.883709721,3.374008652,2.538352326,0
1/14/20 22:00,14,22,1.443198626,2.386947036,1.449278304,0
1/14/20 23:00,14,23,1.280460478,1.923698331,0.843193803,0
1/15/20 0:00,15,0,0.989953403,0.567136423,-0.428818099,0
1/15/20 1:00,15,1,0.508274224,-0.064207167,-0.817256662,0
1/15/20 2:00,15,2,0.022076349,-0.095085755,-0.359889586,0
1/15/20 3:00,15,3,-0.343214079,-0.389043153,-0.453439115,0
1/15/20 4:00,15,4,-0.116508959,-0.007395182,-0.402638912,0
1/15/20 5:00,15,5,-0.27942829,0.02106118,-0.268552479,0
1/15/20 6:00,15,6,-0.176815007,0.25619333,-0.160953101,0
1/15/20 7:00,15,7,0.10579626,0.605613746,-0.019705604,0
1/15/20 8:00,15,8,0.713727959,1.600993433,0.650307108,41.56363017
1/15/20 9:00,15,9,1.918796749,5.856980824,4.381868509,258.9789302
1/15/20 10:00,15,10,4.505414067,10.18751102,7.719418443,350.532512
1/15/20 11:00,15,11,4.681583766,12.93407346,10.76862012,514.3669847
1/15/20 12:00,15,12,5.433667216,14.41118776,12.33575228,552.5494147
1/15/20 13:00,15,13,6.722104148,15.85961017,12.81627915,492.5568815
1/15/20 14:00,15,14,7.02443588,17.98866643,14.07273401,416.4675035
1/15/20 15:00,15,15,6.874145089,14.90353687,11.94251191,287.9933217
1/15/20 16:00,15,16,6.202303579,11.93591288,9.071608536,155.5952743
1/15/20 17:00,15,17,5.534257129,10.30906219,7.955025237,18.25166409
1/15/20 18:00,15,18,4.477449084,6.640712634,4.05312001,0
1/15/20 19:00,15,19,3.25017617,4.641371391,2.714745284,0
1/15/20 20:00,15,20,1.89350376,2.947164171,1.819019381,0
1/15/20 21:00,15,21,2.01311011,2.984385407,1.638358213,0
1/15/20 22:00,15,22,2.057124488,2.872487219,1.700397449,0
1/15/20 23:00,15,23,1.856344296,2.606771455,1.59784641,0
1/16/20 0:00,16,0,2.139598615,2.781405638,1.453613873,0
1/16/20 1:00,16,1,2.505871419,3.110891245,1.632638003,0
1/16/20 2:00,16,2,2.553083932,3.188370278,1.862075704,0
1/16/20 3:00,16,3,2.629111798,3.295476202,1.922917344,0
1/16/20 4:00,16,4,2.943568529,3.465412958,1.845375972,0
1/16/20 5:00,16,5,2.966401982,3.395694829,1.825459559,0
1/16/20 6:00,16,6,2.953843078,3.359966191,1.847332223,0
1/16/20 7:00,16,7,2.966819703,3.325932453,1.92410069,0
1/16/20 8:00,16,8,2.78109614,3.182735262,2.143773534,7.924169656
1/16/20 9:00,16,9,2.790919857,3.433406854,2.851505539,52.11479244
1/16/20 10:00,16,10,3.262468396,4.333567251,4.049120933,118.3265705
1/16/20 11:00,16,11,4.14838625,5.909119741,5.454480573,112.1361016
1/16/20 12:00,16,12,4.755143364,6.520438768,5.769071557,107.6282561
1/16/20 13:00,16,13,5.376515293,7.929539104,6.639491527,147.8499109
1/16/20 14:00,16,14,5.802129228,7.994887972,6.572337879,86.92378777
1/16/20 15:00,16,15,3.341896708,5.380364817,5.740101932,83.54654341
1/16/20 16:00,16,16,2.66382683,3.958573581,4.356050896,41.30533906
1/16/20 17:00,16,17,2.659459106,3.663024635,3.712013149,3.022324373
